Timestamp,Name,Match,Team,Color,Commemts,Notes,Defensive skill,Victim of defense,Penalty,Brick for 20+ sec,auton motion,auton bottom port,auton outer port,auton inner port,bottom port,outer port,inner port,rotate control panel,position control panel,park under shield,hang under shield,"Leveled by this Bot, (Levelor)","Leveled by other Bot, (Levelee)",# 14 Metric
3/7/2020 17:49:10,L,60,3630,R,Ball got stuck under during auto,-1,0,0,-1,0,1,0,2,0,0,3,2,0,0,1,0,0,0,0
3/8/2020 9:46:55,L,71,3630,R,Shot at very end,0,2,0,-1,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0
3/8/2020 11:10:01,L,82,3630,B,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 9:33:37,A,4,1347,R,,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
3/7/2020 10:39:03,E,13,1347,B,Struggled to get a ball,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
3/7/2020 11:58:04,L,22,1347,R,Bricked,-1,0,0,0,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3/7/2020 14:25:29,L,34,1347,R,Innacurate shots,-1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
3/7/2020 16:09:43,L,48,1347,B,,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
3/7/2020 17:07:56,A,55,1347,B,,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3/8/2020 9:01:31,A,64,1347,R,Very inaccurate,-1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
3/8/2020 10:26:40,L,76,1347,B,,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3/7/2020 9:58:10,L,8,2574,B,No show,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 11:17:19,L,17,2574,R,No show,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 13:32:06,E,27,2574,R,No show,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 14:10:53,L,32,2574,B,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 16:00:41,L,47,2574,R,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3/7/2020 17:22:37,L,57,2574,R,Drives around only,-1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
3/8/2020 9:15:30,L,65,2574,B,Struggles to collect,-1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0
3/8/2020 10:27:25,L,76,2574,B,,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
3/7/2020 9:15:01,A,2,2779,R,Bad driving got jammed,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3/7/2020 11:02:06,L,15,2779,R,Brown's out,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 13:31:13,L,27,2779,B,"Good defense, no shots",1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 14:39:19,L,36,2779,R,Didn't do much,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 16:09:54,A,48,2779,B,Got bricked by 968 and browning out,-1,0,2,0,-1,1,0,2,0,0,2,0,0,0,0,0,0,0,0
3/7/2020 17:20:41,L,56,2779,B,,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020 9:17:22,L,65,2779,B,Broke intake,-1,0,0,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,0
43898.43101,A,75,2779,R,Inaccurate chased after one ball,-1,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,0,0
3/8/2020 11:08:46,A,82,2779,R,,-1,1,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 9:18:02,Estrella,2,4064,B,No movement at all durning the match,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 10:32:39,L,12,4064,R,Not moving during teleop,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 13:17:55,L,25,4064,B,Bricked,-1,0,0,0,-1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 14:04:02,L,31,4064,R,Bricked,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 15:44:51,Yoyo,45,4064,R,Poor control. Ten seconds stopped moving.,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/7/2020 17:27:06,A,57,4064,B,,-1,0,0,0,-1,0,0,0,0,3,0,0,0,0,0,0,0,0,0
3/7/2020 18:14:08,Yoyo,63,4064,B,"Fast, defending good. ",1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3/8/2020 8:48:57,Yoyo,63,4064,B,"Fast, defending good. ",1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
43898.40818,L,71,4064,B,Defended against other bits from shooting,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3/8/2020 10:47:56,A,79,4064,R,,-1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
